timestamp,symbol,side,quantity,price,reason
2022-11-01 09:35:05,BANKNIFTY22110341600PE,SELL,1,331.0,rotate_exit
2022-11-01 09:35:05,BANKNIFTY22110341700CE,BUY,1,206.85,rotate_entry
2022-11-01 09:35:05,BANKNIFTY22110341700PE,BUY,1,384.65,rotate_entry
2022-11-01 09:35:13,BANKNIFTY22110341700CE,SELL,1,201.9,rotate_exit
2022-11-01 09:35:13,BANKNIFTY22110341700PE,SELL,1,392.0,rotate_exit
2022-11-01 09:35:13,BANKNIFTY22110341600CE,BUY,1,248.6,rotate_entry
2022-11-01 09:35:13,BANKNIFTY22110341600PE,BUY,1,337.4,rotate_entry
2022-11-01 09:40:22,BANKNIFTY22110341600CE,SELL,1,252.95,rotate_exit
2022-11-01 09:40:22,BANKNIFTY22110341600PE,SELL,1,332.45,rotate_exit
2022-11-01 09:40:22,BANKNIFTY22110341700CE,BUY,1,205.95,rotate_entry
2022-11-01 09:40:22,BANKNIFTY22110341700PE,BUY,1,386.2,rotate_entry
2022-11-01 09:46:03,BANKNIFTY22110341700CE,SELL,1,261.0,rotate_exit
2022-11-01 09:46:03,BANKNIFTY22110341700PE,SELL,1,345.0,rotate_exit
2022-11-01 09:46:03,BANKNIFTY22110341800CE,BUY,1,215.85,rotate_entry
2022-11-01 09:46:03,BANKNIFTY22110341800PE,BUY,1,400.0,rotate_entry
2022-11-01 10:23:42,BANKNIFTY22110341800CE,SELL,1,211.95,rotate_exit
2022-11-01 10:23:42,BANKNIFTY22110341800PE,SELL,1,404.1,rotate_exit
2022-11-01 10:23:42,BANKNIFTY22110341700CE,BUY,1,256.5,rotate_entry
2022-11-01 10:23:42,BANKNIFTY22110341700PE,BUY,1,348.65,rotate_entry
2022-11-01 10:24:31,BANKNIFTY22110341700CE,SELL,1,258.6,rotate_exit
2022-11-01 10:24:31,BANKNIFTY22110341700PE,SELL,1,343.15,rotate_exit
2022-11-01 10:24:31,BANKNIFTY22110341800CE,BUY,1,213.75,rotate_entry
2022-11-01 10:24:31,BANKNIFTY22110341800PE,BUY,1,399.0,rotate_entry
2022-11-01 10:24:39,BANKNIFTY22110341800CE,SELL,1,212.15,rotate_exit
2022-11-01 10:24:39,BANKNIFTY22110341800PE,SELL,1,399.05,rotate_exit
2022-11-01 10:24:39,BANKNIFTY22110341700CE,BUY,1,257.75,rotate_entry
2022-11-01 10:24:39,BANKNIFTY22110341700PE,BUY,1,344.4,rotate_entry
2022-11-01 10:25:17,BANKNIFTY22110341700CE,SELL,1,259.0,rotate_exit
2022-11-01 10:25:17,BANKNIFTY22110341700PE,SELL,1,344.7,rotate_exit
2022-11-01 10:25:17,BANKNIFTY22110341800CE,BUY,1,214.4,rotate_entry
2022-11-01 10:25:17,BANKNIFTY22110341800PE,BUY,1,401.1,rotate_entry
2022-11-01 10:25:38,BANKNIFTY22110341800CE,SELL,1,214.1,rotate_exit
2022-11-01 10:25:38,BANKNIFTY22110341800PE,SELL,1,401.05,rotate_exit
2022-11-01 10:25:38,BANKNIFTY22110341700CE,BUY,1,258.65,rotate_entry
2022-11-01 10:25:38,BANKNIFTY22110341700PE,BUY,1,346.2,rotate_entry
2022-11-01 10:25:39,BANKNIFTY22110341700CE,SELL,1,259.1,rotate_exit
2022-11-01 10:25:39,BANKNIFTY22110341700PE,SELL,1,345.1,rotate_exit
2022-11-01 10:25:39,BANKNIFTY22110341800CE,BUY,1,214.45,rotate_entry
2022-11-01 10:25:39,BANKNIFTY22110341800PE,BUY,1,401.05,rotate_entry
