symbol,entry_time,entry_price,exit_time,exit_price,quantity,direction,realized_pnl,reason
NIFTY22110318100PE,2022-11-03 14:04:27,81.75,2022-11-03 14:04:29,81.9,1,LONG,0.15000000000000568,rotate_exit
NIFTY22110318050CE,2022-11-03 14:04:29,10.0,2022-11-03 14:04:33,9.75,1,LONG,-0.25,rotate_exit
NIFTY22110318050PE,2022-11-03 14:04:29,39.65,2022-11-03 14:04:33,40.15,1,LONG,0.5,rotate_exit
NIFTY22110318100CE,2022-11-03 14:04:33,2.3,2022-11-03 14:04:40,2.3,1,LONG,0.0,rotate_exit
NIFTY22110318100PE,2022-11-03 14:04:33,82.5,2022-11-03 14:04:40,81.45,1,LONG,-1.0499999999999972,rotate_exit
NIFTY22110318050CE,2022-11-03 14:04:40,10.05,2022-11-03 14:04:42,9.85,1,LONG,-0.20000000000000107,rotate_exit
NIFTY22110318050PE,2022-11-03 14:04:40,39.0,2022-11-03 14:04:42,39.35,1,LONG,0.3500000000000014,rotate_exit
NIFTY22110318100CE,2022-11-03 14:04:42,2.3,2022-11-03 14:04:50,2.25,1,LONG,-0.04999999999999982,rotate_exit
NIFTY22110318100PE,2022-11-03 14:04:42,81.9,2022-11-03 14:04:50,83.45,1,LONG,1.5499999999999972,rotate_exit
NIFTY22110318050CE,2022-11-03 14:04:50,9.5,2022-11-03 14:05:00,10.1,1,LONG,0.5999999999999996,rotate_exit
NIFTY22110318050PE,2022-11-03 14:04:50,40.65,2022-11-03 14:05:00,39.05,1,LONG,-1.6000000000000014,rotate_exit
NIFTY22110318100CE,2022-11-03 14:05:00,2.35,2022-11-03 14:05:02,2.3,1,LONG,-0.050000000000000266,rotate_exit
NIFTY22110318100PE,2022-11-03 14:05:00,81.55,2022-11-03 14:05:02,82.15,1,LONG,0.6000000000000085,rotate_exit
NIFTY22110318050CE,2022-11-03 14:05:02,9.75,2022-11-03 14:05:14,10.05,1,LONG,0.3000000000000007,rotate_exit
NIFTY22110318050PE,2022-11-03 14:05:02,39.95,2022-11-03 14:05:14,38.7,1,LONG,-1.25,rotate_exit
NIFTY22110318100CE,2022-11-03 14:05:14,2.45,2022-11-03 14:05:15,2.35,1,LONG,-0.10000000000000009,rotate_exit
NIFTY22110318100PE,2022-11-03 14:05:14,81.25,2022-11-03 14:05:15,81.75,1,LONG,0.5,rotate_exit
NIFTY22110318050CE,2022-11-03 14:05:15,9.7,2022-11-03 14:05:19,10.1,1,LONG,0.40000000000000036,rotate_exit
NIFTY22110318050PE,2022-11-03 14:05:15,39.05,2022-11-03 14:05:19,38.0,1,LONG,-1.0499999999999972,rotate_exit
NIFTY22110318100CE,2022-11-03 14:05:19,2.35,2022-11-03 14:05:21,2.4,1,LONG,0.04999999999999982,rotate_exit
NIFTY22110318100PE,2022-11-03 14:05:19,80.3,2022-11-03 14:05:21,80.1,1,LONG,-0.20000000000000284,rotate_exit
NIFTY22110318050CE,2022-11-03 14:05:21,10.25,2022-11-03 14:05:23,10.5,1,LONG,0.25,rotate_exit
NIFTY22110318050PE,2022-11-03 14:05:21,37.7,2022-11-03 14:05:23,36.6,1,LONG,-1.1000000000000014,rotate_exit
NIFTY22110318100CE,2022-11-03 14:05:23,2.4,2022-11-03 14:09:38,2.2,1,LONG,-0.19999999999999973,rotate_exit
NIFTY22110318100PE,2022-11-03 14:05:23,78.5,2022-11-03 14:09:38,79.95,1,LONG,1.4500000000000028,rotate_exit
NIFTY22110318050CE,2022-11-03 14:09:38,9.55,2022-11-03 14:09:40,9.8,1,LONG,0.25,rotate_exit
NIFTY22110318050PE,2022-11-03 14:09:38,37.5,2022-11-03 14:09:40,35.7,1,LONG,-1.7999999999999972,rotate_exit
NIFTY22110318100CE,2022-11-03 14:09:40,2.35,2022-11-03 14:09:44,2.25,1,LONG,-0.10000000000000009,rotate_exit
NIFTY22110318100PE,2022-11-03 14:09:40,77.4,2022-11-03 14:09:44,80.0,1,LONG,2.5999999999999943,rotate_exit
NIFTY22110318050CE,2022-11-03 14:09:44,9.85,2022-11-03 14:09:48,9.85,1,LONG,0.0,rotate_exit
NIFTY22110318050PE,2022-11-03 14:09:44,37.5,2022-11-03 14:09:48,37.05,1,LONG,-0.45000000000000284,rotate_exit
NIFTY22110318100CE,2022-11-03 14:09:48,2.3,2022-11-03 14:09:52,2.25,1,LONG,-0.04999999999999982,rotate_exit
NIFTY22110318100PE,2022-11-03 14:09:48,79.2,2022-11-03 14:09:52,80.7,1,LONG,1.5,rotate_exit
NIFTY22110318050CE,2022-11-03 14:09:52,9.65,2022-11-03 14:09:53,9.55,1,LONG,-0.09999999999999964,rotate_exit
NIFTY22110318050PE,2022-11-03 14:09:52,38.0,2022-11-03 14:09:53,38.2,1,LONG,0.20000000000000284,rotate_exit
NIFTY22110318100CE,2022-11-03 14:09:53,2.2,2022-11-03 14:09:55,2.15,1,LONG,-0.050000000000000266,rotate_exit
NIFTY22110318100PE,2022-11-03 14:09:53,81.0,2022-11-03 14:09:55,80.15,1,LONG,-0.8499999999999943,rotate_exit
NIFTY22110318050CE,2022-11-03 14:09:55,9.5,2022-11-03 14:09:59,9.65,1,LONG,0.15000000000000036,rotate_exit
NIFTY22110318050PE,2022-11-03 14:09:55,37.7,2022-11-03 14:09:59,37.45,1,LONG,-0.25,rotate_exit
NIFTY22110318100CE,2022-11-03 14:09:59,2.2,2022-11-03 14:10:00,2.2,1,LONG,0.0,rotate_exit
NIFTY22110318100PE,2022-11-03 14:09:59,79.9,2022-11-03 14:10:00,80.8,1,LONG,0.8999999999999915,rotate_exit
NIFTY22110318050CE,2022-11-03 14:10:00,9.5,2022-11-03 14:10:05,9.05,1,LONG,-0.4499999999999993,rotate_exit
NIFTY22110318050PE,2022-11-03 14:10:00,38.4,2022-11-03 14:10:05,39.35,1,LONG,0.9500000000000028,rotate_exit
NIFTY22110318100CE,2022-11-03 14:10:05,2.05,2022-11-03 14:10:06,2.05,1,LONG,0.0,rotate_exit
NIFTY22110318100PE,2022-11-03 14:10:05,82.7,2022-11-03 14:10:06,81.0,1,LONG,-1.7000000000000028,rotate_exit
NIFTY22110318050CE,2022-11-03 14:10:06,9.5,2022-11-03 14:10:33,10.2,1,LONG,0.6999999999999993,rotate_exit
NIFTY22110318050PE,2022-11-03 14:10:06,38.25,2022-11-03 14:10:33,37.15,1,LONG,-1.1000000000000014,rotate_exit
NIFTY22110318100CE,2022-11-03 14:10:33,2.25,2022-11-03 14:10:39,2.2,1,LONG,-0.04999999999999982,rotate_exit
NIFTY22110318100PE,2022-11-03 14:10:33,79.55,2022-11-03 14:10:39,79.9,1,LONG,0.3500000000000085,rotate_exit
NIFTY22110318050CE,2022-11-03 14:10:39,10.0,2022-11-03 14:10:40,9.95,1,LONG,-0.05000000000000071,rotate_exit
NIFTY22110318050PE,2022-11-03 14:10:39,37.45,2022-11-03 14:10:40,37.4,1,LONG,-0.05000000000000426,rotate_exit
NIFTY22110318100CE,2022-11-03 14:10:40,2.15,2022-11-03 14:10:43,2.15,1,LONG,0.0,rotate_exit
NIFTY22110318100PE,2022-11-03 14:10:40,79.55,2022-11-03 14:10:43,79.5,1,LONG,-0.04999999999999716,rotate_exit
NIFTY22110318050CE,2022-11-03 14:10:43,9.95,2022-11-03 14:10:44,10.1,1,LONG,0.15000000000000036,rotate_exit
NIFTY22110318050PE,2022-11-03 14:10:43,37.35,2022-11-03 14:10:44,37.5,1,LONG,0.14999999999999858,rotate_exit
NIFTY22110318100CE,2022-11-03 14:10:44,2.25,2022-11-03 14:17:05,1.6,1,LONG,-0.6499999999999999,rotate_exit
NIFTY22110318100PE,2022-11-03 14:10:44,79.75,2022-11-03 14:17:05,82.7,1,LONG,2.950000000000003,rotate_exit
NIFTY22110318050CE,2022-11-03 14:17:05,7.8,2022-11-03 14:17:06,7.9,1,LONG,0.10000000000000053,rotate_exit
NIFTY22110318050PE,2022-11-03 14:17:05,39.05,2022-11-03 14:17:06,38.55,1,LONG,-0.5,rotate_exit
NIFTY22110318100CE,2022-11-03 14:17:06,1.6,2022-11-03 14:17:19,1.6,1,LONG,0.0,rotate_exit
NIFTY22110318100PE,2022-11-03 14:17:06,81.9,2022-11-03 14:17:19,82.65,1,LONG,0.75,rotate_exit
NIFTY22110318050CE,2022-11-03 14:17:19,8.05,2022-11-03 14:17:22,8.7,1,LONG,0.6499999999999986,rotate_exit
NIFTY22110318050PE,2022-11-03 14:17:19,39.3,2022-11-03 14:17:22,37.1,1,LONG,-2.1999999999999957,rotate_exit
NIFTY22110318100CE,2022-11-03 14:17:22,1.8,2022-11-03 14:18:16,1.65,1,LONG,-0.15000000000000013,rotate_exit
NIFTY22110318100PE,2022-11-03 14:17:22,80.2,2022-11-03 14:18:16,83.25,1,LONG,3.049999999999997,rotate_exit
NIFTY22110318050CE,2022-11-03 14:18:16,7.75,2022-11-03 14:18:39,8.05,1,LONG,0.3000000000000007,rotate_exit
NIFTY22110318050PE,2022-11-03 14:18:16,39.4,2022-11-03 14:18:39,39.1,1,LONG,-0.29999999999999716,rotate_exit
NIFTY22110318100CE,2022-11-03 14:18:39,1.65,2022-11-03 14:19:07,1.6,1,LONG,-0.04999999999999982,rotate_exit
NIFTY22110318100PE,2022-11-03 14:18:39,82.6,2022-11-03 14:19:07,84.3,1,LONG,1.7000000000000028,rotate_exit
NIFTY22110318050CE,2022-11-03 14:19:07,7.65,2022-11-03 14:20:15,7.45,1,LONG,-0.20000000000000018,rotate_exit
NIFTY22110318050PE,2022-11-03 14:19:07,40.5,2022-11-03 14:20:15,41.45,1,LONG,0.9500000000000028,rotate_exit
NIFTY22110318100CE,2022-11-03 14:20:15,1.6,2022-11-03 14:20:17,1.7,1,LONG,0.09999999999999987,rotate_exit
NIFTY22110318100PE,2022-11-03 14:20:15,85.1,2022-11-03 14:20:17,85.45,1,LONG,0.3500000000000085,rotate_exit
NIFTY22110318050CE,2022-11-03 14:20:17,7.65,2022-11-03 14:20:20,8.1,1,LONG,0.4499999999999993,rotate_exit
NIFTY22110318050PE,2022-11-03 14:20:17,41.7,2022-11-03 14:20:20,40.6,1,LONG,-1.1000000000000014,rotate_exit
NIFTY22110318100CE,2022-11-03 14:20:20,1.75,2022-11-03 14:20:30,1.7,1,LONG,-0.050000000000000044,rotate_exit
NIFTY22110318100PE,2022-11-03 14:20:20,84.25,2022-11-03 14:20:30,83.0,1,LONG,-1.25,rotate_exit
NIFTY22110318050CE,2022-11-03 14:20:30,8.0,2022-11-03 14:20:33,8.0,1,LONG,0.0,rotate_exit
NIFTY22110318050PE,2022-11-03 14:20:30,39.35,2022-11-03 14:20:33,40.0,1,LONG,0.6499999999999986,rotate_exit
NIFTY22110318100CE,2022-11-03 14:20:33,1.7,2022-11-03 14:21:47,1.7,1,LONG,0.0,rotate_exit
NIFTY22110318100PE,2022-11-03 14:20:33,83.75,2022-11-03 14:21:47,84.55,1,LONG,0.7999999999999972,rotate_exit
NIFTY22110318050CE,2022-11-03 14:21:47,7.6,2022-11-03 14:21:55,7.9,1,LONG,0.3000000000000007,rotate_exit
NIFTY22110318050PE,2022-11-03 14:21:47,40.65,2022-11-03 14:21:55,39.6,1,LONG,-1.0499999999999972,rotate_exit
NIFTY22110318100CE,2022-11-03 14:21:55,1.65,2022-11-03 14:23:40,1.65,1,LONG,0.0,rotate_exit
NIFTY22110318100PE,2022-11-03 14:21:55,83.6,2022-11-03 14:23:40,84.15,1,LONG,0.5500000000000114,rotate_exit
NIFTY22110318050CE,2022-11-03 14:23:40,7.4,2022-11-03 14:26:41,7.0,1,LONG,-0.40000000000000036,rotate_exit
NIFTY22110318050PE,2022-11-03 14:23:40,40.05,2022-11-03 14:26:41,40.9,1,LONG,0.8500000000000014,rotate_exit
NIFTY22110318100CE,2022-11-03 14:26:41,1.65,2022-11-03 14:27:01,1.65,1,LONG,0.0,rotate_exit
NIFTY22110318100PE,2022-11-03 14:26:41,85.5,2022-11-03 14:27:01,85.8,1,LONG,0.29999999999999716,rotate_exit
NIFTY22110318050CE,2022-11-03 14:27:01,6.8,2022-11-03 14:27:02,6.85,1,LONG,0.04999999999999982,rotate_exit
NIFTY22110318050PE,2022-11-03 14:27:01,41.05,2022-11-03 14:27:02,40.5,1,LONG,-0.5499999999999972,rotate_exit
NIFTY22110318100CE,2022-11-03 14:27:02,1.65,2022-11-03 14:27:15,1.55,1,LONG,-0.09999999999999987,rotate_exit
NIFTY22110318100PE,2022-11-03 14:27:02,85.4,2022-11-03 14:27:15,87.05,1,LONG,1.6499999999999915,rotate_exit
NIFTY22110318050CE,2022-11-03 14:27:15,6.45,2022-11-03 14:27:16,6.65,1,LONG,0.20000000000000018,rotate_exit
NIFTY22110318050PE,2022-11-03 14:27:15,42.2,2022-11-03 14:27:16,41.7,1,LONG,-0.5,rotate_exit
NIFTY22110318100CE,2022-11-03 14:27:16,1.55,2022-11-03 14:27:17,1.6,1,LONG,0.050000000000000044,rotate_exit
NIFTY22110318100PE,2022-11-03 14:27:16,86.5,2022-11-03 14:27:17,86.6,1,LONG,0.09999999999999432,rotate_exit
NIFTY22110318050CE,2022-11-03 14:27:17,6.5,2022-11-03 14:27:18,6.45,1,LONG,-0.04999999999999982,rotate_exit
NIFTY22110318050PE,2022-11-03 14:27:17,41.75,2022-11-03 14:27:18,42.65,1,LONG,0.8999999999999986,rotate_exit
NIFTY22110318100CE,2022-11-03 14:27:18,1.55,2022-11-03 14:28:59,1.45,1,LONG,-0.10000000000000009,rotate_exit
NIFTY22110318100PE,2022-11-03 14:27:18,87.45,2022-11-03 14:28:59,85.7,1,LONG,-1.75,rotate_exit
NIFTY22110318050CE,2022-11-03 14:28:59,6.4,2022-11-03 14:29:06,6.5,1,LONG,0.09999999999999964,rotate_exit
NIFTY22110318050PE,2022-11-03 14:28:59,40.85,2022-11-03 14:29:06,41.5,1,LONG,0.6499999999999986,rotate_exit
NIFTY22110318100CE,2022-11-03 14:29:06,1.5,2022-11-03 14:29:07,1.5,1,LONG,0.0,rotate_exit
NIFTY22110318100PE,2022-11-03 14:29:06,86.35,2022-11-03 14:29:07,85.35,1,LONG,-1.0,rotate_exit
NIFTY22110318050CE,2022-11-03 14:29:07,6.7,2022-11-03 14:29:11,7.05,1,LONG,0.34999999999999964,rotate_exit
NIFTY22110318050PE,2022-11-03 14:29:07,40.75,2022-11-03 14:29:11,39.45,1,LONG,-1.2999999999999972,rotate_exit
NIFTY22110318100CE,2022-11-03 14:29:11,1.5,2022-11-03 15:00:16,3.9,1,LONG,2.4,rotate_exit
NIFTY22110318100PE,2022-11-03 14:29:11,83.85,2022-11-03 15:00:16,33.9,1,LONG,-49.949999999999996,rotate_exit
NIFTY22110318150CE,2022-11-03 15:00:16,0.4,2022-11-03 15:00:17,0.4,1,LONG,0.0,rotate_exit
NIFTY22110318150PE,2022-11-03 15:00:16,82.35,2022-11-03 15:00:17,84.6,1,LONG,2.25,rotate_exit
NIFTY22110318100CE,2022-11-03 15:00:17,3.55,2022-11-03 15:00:26,1.8,1,LONG,-1.7499999999999998,rotate_exit
NIFTY22110318100PE,2022-11-03 15:00:17,37.45,2022-11-03 15:00:26,38.95,1,LONG,1.5,rotate_exit
NIFTY22110318150CE,2022-11-03 15:00:26,0.35,2022-11-03 15:00:27,0.35,1,LONG,0.0,rotate_exit
NIFTY22110318150PE,2022-11-03 15:00:26,87.15,2022-11-03 15:00:27,89.7,1,LONG,2.549999999999997,rotate_exit
NIFTY22110318100CE,2022-11-03 15:00:27,1.8,2022-11-03 15:01:17,1.8,1,LONG,0.0,rotate_exit
NIFTY22110318100PE,2022-11-03 15:00:27,41.2,2022-11-03 15:01:17,36.05,1,LONG,-5.150000000000006,rotate_exit
NIFTY22110318150CE,2022-11-03 15:01:17,0.35,2022-11-03 15:01:51,0.35,1,LONG,0.0,rotate_exit
NIFTY22110318150PE,2022-11-03 15:01:17,84.5,2022-11-03 15:01:51,86.85,1,LONG,2.3499999999999943,rotate_exit
NIFTY22110318100CE,2022-11-03 15:01:51,1.65,2022-11-03 15:02:42,1.65,1,LONG,0.0,rotate_exit
NIFTY22110318100PE,2022-11-03 15:01:51,38.1,2022-11-03 15:02:42,35.75,1,LONG,-2.3500000000000014,rotate_exit
NIFTY22110318150CE,2022-11-03 15:02:42,0.25,2022-11-03 15:02:43,0.25,1,LONG,0.0,rotate_exit
NIFTY22110318150PE,2022-11-03 15:02:42,84.15,2022-11-03 15:02:43,83.05,1,LONG,-1.1000000000000085,rotate_exit
NIFTY22110318100CE,2022-11-03 15:02:43,1.7,2022-11-03 15:02:46,1.95,1,LONG,0.25,rotate_exit
NIFTY22110318100PE,2022-11-03 15:02:43,34.85,2022-11-03 15:02:46,33.55,1,LONG,-1.3000000000000043,rotate_exit
NIFTY22110318150CE,2022-11-03 15:02:46,0.3,2022-11-03 15:02:56,0.3,1,LONG,0.0,rotate_exit
NIFTY22110318150PE,2022-11-03 15:02:46,82.1,2022-11-03 15:02:56,86.05,1,LONG,3.950000000000003,rotate_exit
NIFTY22110318100CE,2022-11-03 15:02:56,1.65,2022-11-03 15:02:57,1.7,1,LONG,0.050000000000000044,rotate_exit
NIFTY22110318100PE,2022-11-03 15:02:56,37.1,2022-11-03 15:02:57,37.1,1,LONG,0.0,rotate_exit
NIFTY22110318150CE,2022-11-03 15:02:57,0.3,2022-11-03 15:02:59,0.3,1,LONG,0.0,rotate_exit
NIFTY22110318150PE,2022-11-03 15:02:57,86.05,2022-11-03 15:02:59,85.0,1,LONG,-1.0499999999999972,rotate_exit
NIFTY22110318100CE,2022-11-03 15:02:59,1.7,2022-11-03 15:03:00,1.6,1,LONG,-0.09999999999999987,rotate_exit
NIFTY22110318100PE,2022-11-03 15:02:59,36.25,2022-11-03 15:03:00,36.25,1,LONG,0.0,rotate_exit
NIFTY22110318150CE,2022-11-03 15:03:00,0.3,2022-11-03 15:03:05,0.3,1,LONG,0.0,rotate_exit
NIFTY22110318150PE,2022-11-03 15:03:00,84.95,2022-11-03 15:03:05,86.4,1,LONG,1.4500000000000028,rotate_exit
NIFTY22110318100CE,2022-11-03 15:03:05,1.55,2022-11-03 15:03:08,1.6,1,LONG,0.050000000000000044,rotate_exit
NIFTY22110318100PE,2022-11-03 15:03:05,37.5,2022-11-03 15:03:08,36.55,1,LONG,-0.9500000000000028,rotate_exit
NIFTY22110318150CE,2022-11-03 15:03:08,0.3,2022-11-03 15:03:14,0.25,1,LONG,-0.04999999999999999,rotate_exit
NIFTY22110318150PE,2022-11-03 15:03:08,85.0,2022-11-03 15:03:14,85.75,1,LONG,0.75,rotate_exit
NIFTY22110318100CE,2022-11-03 15:03:14,1.5,2022-11-03 15:03:18,1.3,1,LONG,-0.19999999999999996,rotate_exit
NIFTY22110318100PE,2022-11-03 15:03:14,37.0,2022-11-03 15:03:18,38.9,1,LONG,1.8999999999999986,rotate_exit
NIFTY22110318150CE,2022-11-03 15:03:18,0.3,2022-11-03 15:03:19,0.25,1,LONG,-0.04999999999999999,rotate_exit
NIFTY22110318150PE,2022-11-03 15:03:18,87.95,2022-11-03 15:03:19,86.7,1,LONG,-1.25,rotate_exit
NIFTY22110318100CE,2022-11-03 15:03:19,1.3,2022-11-03 15:09:19,0.3,1,LONG,-1.0,rotate_exit
NIFTY22110318100PE,2022-11-03 15:03:19,38.0,2022-11-03 15:09:19,35.75,1,LONG,-2.25,rotate_exit
NIFTY22110318150CE,2022-11-03 15:09:19,0.15,2022-11-03 15:09:21,0.2,1,LONG,0.05000000000000002,rotate_exit
NIFTY22110318150PE,2022-11-03 15:09:19,85.25,2022-11-03 15:09:21,86.65,1,LONG,1.4000000000000057,rotate_exit
NIFTY22110318100CE,2022-11-03 15:09:21,0.35,2022-11-03 15:09:22,0.3,1,LONG,-0.04999999999999999,rotate_exit
NIFTY22110318100PE,2022-11-03 15:09:21,37.0,2022-11-03 15:09:22,36.5,1,LONG,-0.5,rotate_exit
NIFTY22110318150CE,2022-11-03 15:09:22,0.15,2022-11-03 15:09:23,0.15,1,LONG,0.0,rotate_exit
NIFTY22110318150PE,2022-11-03 15:09:22,86.5,2022-11-03 15:09:23,86.3,1,LONG,-0.20000000000000284,rotate_exit
NIFTY22110318100CE,2022-11-03 15:09:23,0.35,2022-11-03 15:09:56,0.35,1,LONG,0.0,rotate_exit
NIFTY22110318100PE,2022-11-03 15:09:23,36.25,2022-11-03 15:09:56,35.4,1,LONG,-0.8500000000000014,rotate_exit
NIFTY22110318150CE,2022-11-03 15:09:56,0.1,2022-11-03 15:10:00,0.15,1,LONG,0.04999999999999999,rotate_exit
NIFTY22110318150PE,2022-11-03 15:09:56,85.25,2022-11-03 15:10:00,83.95,1,LONG,-1.2999999999999972,rotate_exit
NIFTY22110318100CE,2022-11-03 15:10:00,0.35,2022-11-03 15:10:01,0.3,1,LONG,-0.04999999999999999,rotate_exit
