symbol,entry_time,entry_price,exit_time,exit_price,quantity,direction,realized_pnl,reason
BANKNIFTY22110341200CE,2022-11-03 09:23:23,81.9,2022-11-03 09:23:26,79.6,1,LONG,-2.3000000000000114,rotate_exit
BANKNIFTY22110341200PE,2022-11-03 09:23:23,272.85,2022-11-03 09:23:26,276.7,1,LONG,3.849999999999966,rotate_exit
BANKNIFTY22110341100CE,2022-11-03 09:23:26,112.8,2022-11-03 09:23:33,116.3,1,LONG,3.5,rotate_exit
BANKNIFTY22110341100PE,2022-11-03 09:23:26,211.45,2022-11-03 09:23:33,206.2,1,LONG,-5.25,rotate_exit
BANKNIFTY22110341200CE,2022-11-03 09:23:33,81.5,2022-11-03 09:30:19,112.85,1,LONG,31.349999999999994,rotate_exit
BANKNIFTY22110341200PE,2022-11-03 09:23:33,273.05,2022-11-03 09:30:19,207.6,1,LONG,-65.45000000000002,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 09:30:19,78.35,2022-11-03 09:30:20,78.8,1,LONG,0.45000000000000284,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 09:30:19,272.7,2022-11-03 09:30:20,272.2,1,LONG,-0.5,rotate_exit
BANKNIFTY22110341200CE,2022-11-03 09:30:20,112.85,2022-11-03 09:30:22,114.7,1,LONG,1.8500000000000085,rotate_exit
BANKNIFTY22110341200PE,2022-11-03 09:30:20,208.55,2022-11-03 09:30:22,206.5,1,LONG,-2.0500000000000114,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 09:30:22,79.45,2022-11-03 09:31:55,134.75,1,LONG,55.3,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 09:30:22,271.25,2022-11-03 09:31:55,213.85,1,LONG,-57.400000000000006,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 09:31:55,95.75,2022-11-03 09:32:34,99.6,1,LONG,3.8499999999999943,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 09:31:55,275.9,2022-11-03 09:32:34,284.7,1,LONG,8.800000000000011,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 09:32:34,136.05,2022-11-03 09:32:36,136.15,1,LONG,0.09999999999999432,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 09:32:34,218.8,2022-11-03 09:32:36,221.4,1,LONG,2.5999999999999943,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 09:32:36,99.75,2022-11-03 09:39:14,91.05,1,LONG,-8.700000000000003,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 09:32:36,284.15,2022-11-03 09:39:14,268.25,1,LONG,-15.899999999999977,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 09:39:14,131.05,2022-11-03 09:39:25,133.95,1,LONG,2.8999999999999773,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 09:39:14,208.35,2022-11-03 09:39:25,203.1,1,LONG,-5.25,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 09:39:25,92.25,2022-11-03 09:39:32,92.95,1,LONG,0.7000000000000028,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 09:39:25,262.95,2022-11-03 09:39:32,267.45,1,LONG,4.5,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 09:39:32,133.25,2022-11-03 09:44:35,132.0,1,LONG,-1.25,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 09:39:32,206.3,2022-11-03 09:44:35,205.55,1,LONG,-0.75,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 09:44:35,93.6,2022-11-03 09:45:24,124.75,1,LONG,31.150000000000006,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 09:44:35,261.8,2022-11-03 09:45:24,198.0,1,LONG,-63.80000000000001,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 09:45:24,84.8,2022-11-03 09:45:27,81.7,1,LONG,-3.0999999999999943,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 09:45:24,258.8,2022-11-03 09:45:27,265.7,1,LONG,6.899999999999977,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 09:45:27,120.5,2022-11-03 09:48:27,84.9,1,LONG,-35.599999999999994,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 09:45:27,205.75,2022-11-03 09:48:27,266.05,1,LONG,60.30000000000001,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 09:48:27,123.85,2022-11-03 09:48:32,126.7,1,LONG,2.8500000000000085,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 09:48:27,206.5,2022-11-03 09:48:32,201.25,1,LONG,-5.25,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 09:48:32,86.3,2022-11-03 09:48:33,86.8,1,LONG,0.5,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 09:48:32,262.2,2022-11-03 09:48:33,259.85,1,LONG,-2.349999999999966,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 09:48:33,127.3,2022-11-03 09:48:35,127.15,1,LONG,-0.14999999999999147,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 09:48:33,201.95,2022-11-03 09:48:35,201.25,1,LONG,-0.6999999999999886,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 09:48:35,87.6,2022-11-03 09:48:45,86.05,1,LONG,-1.5499999999999972,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 09:48:35,257.85,2022-11-03 09:48:45,262.15,1,LONG,4.2999999999999545,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 09:48:45,126.05,2022-11-03 09:48:52,125.45,1,LONG,-0.5999999999999943,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 09:48:45,203.2,2022-11-03 09:48:52,203.45,1,LONG,0.25,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 09:48:52,84.5,2022-11-03 09:48:58,87.4,1,LONG,2.9000000000000057,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 09:48:52,263.5,2022-11-03 09:48:58,259.25,1,LONG,-4.25,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 09:48:58,128.1,2022-11-03 09:49:00,127.85,1,LONG,-0.25,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 09:48:58,200.55,2022-11-03 09:49:00,201.0,1,LONG,0.44999999999998863,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 09:49:00,87.2,2022-11-03 09:49:26,83.8,1,LONG,-3.4000000000000057,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 09:49:00,260.75,2022-11-03 09:49:26,265.1,1,LONG,4.350000000000023,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 09:49:26,127.1,2022-11-03 09:49:31,125.15,1,LONG,-1.9499999999999886,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 09:49:26,200.2,2022-11-03 09:49:31,200.25,1,LONG,0.05000000000001137,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 09:49:31,85.1,2022-11-03 09:49:35,86.5,1,LONG,1.4000000000000057,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 09:49:31,260.4,2022-11-03 09:49:35,260.4,1,LONG,0.0,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 09:49:35,126.2,2022-11-03 09:49:36,126.05,1,LONG,-0.15000000000000568,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 09:49:35,199.6,2022-11-03 09:49:36,200.6,1,LONG,1.0,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 09:49:36,85.35,2022-11-03 09:49:43,84.5,1,LONG,-0.8499999999999943,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 09:49:36,261.1,2022-11-03 09:49:43,263.5,1,LONG,2.3999999999999773,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 09:49:43,124.0,2022-11-03 09:50:25,125.05,1,LONG,1.0499999999999972,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 09:49:43,203.25,2022-11-03 09:50:25,203.75,1,LONG,0.5,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 09:50:25,85.5,2022-11-03 09:50:26,84.8,1,LONG,-0.7000000000000028,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 09:50:25,263.75,2022-11-03 09:50:26,263.4,1,LONG,-0.35000000000002274,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 09:50:26,124.55,2022-11-03 09:50:28,125.15,1,LONG,0.6000000000000085,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 09:50:26,203.45,2022-11-03 09:50:28,202.7,1,LONG,-0.75,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 09:50:28,85.3,2022-11-03 09:50:45,85.35,1,LONG,0.04999999999999716,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 09:50:28,263.5,2022-11-03 09:50:45,263.15,1,LONG,-0.35000000000002274,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 09:50:45,124.6,2022-11-03 09:50:46,126.1,1,LONG,1.5,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 09:50:45,202.5,2022-11-03 09:50:46,201.25,1,LONG,-1.25,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 09:50:46,86.35,2022-11-03 10:08:39,71.0,1,LONG,-15.349999999999994,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 09:50:46,261.65,2022-11-03 10:08:39,256.25,1,LONG,-5.399999999999977,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 10:08:39,109.2,2022-11-03 10:08:51,110.55,1,LONG,1.3499999999999943,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 10:08:39,193.95,2022-11-03 10:08:51,192.3,1,LONG,-1.6499999999999773,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 10:08:51,72.85,2022-11-03 10:08:54,73.05,1,LONG,0.20000000000000284,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 10:08:51,252.3,2022-11-03 10:08:54,253.3,1,LONG,1.0,rotate_exit
BANKNIFTY22110341300CE,2022-11-03 10:08:54,110.6,2022-11-03 10:08:56,111.05,1,LONG,0.45000000000000284,rotate_exit
BANKNIFTY22110341300PE,2022-11-03 10:08:54,192.2,2022-11-03 10:08:56,191.15,1,LONG,-1.049999999999983,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 10:08:56,72.8,2022-11-03 10:10:14,111.2,1,LONG,38.400000000000006,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 10:08:56,252.65,2022-11-03 10:10:14,177.6,1,LONG,-75.05000000000001,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 10:10:14,70.5,2022-11-03 10:10:32,69.45,1,LONG,-1.0499999999999972,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 10:10:14,246.5,2022-11-03 10:10:32,238.85,1,LONG,-7.650000000000006,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 10:10:32,107.45,2022-11-03 10:10:34,108.6,1,LONG,1.1499999999999915,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 10:10:32,181.1,2022-11-03 10:10:34,183.55,1,LONG,2.450000000000017,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 10:10:34,71.05,2022-11-03 10:10:36,68.8,1,LONG,-2.25,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 10:10:34,243.9,2022-11-03 10:10:36,251.75,1,LONG,7.849999999999994,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 10:10:36,105.25,2022-11-03 10:11:19,115.2,1,LONG,9.950000000000003,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 10:10:36,188.2,2022-11-03 10:11:19,188.2,1,LONG,0.0,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 10:11:19,75.55,2022-11-03 10:11:24,74.8,1,LONG,-0.75,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 10:11:19,249.1,2022-11-03 10:11:24,247.45,1,LONG,-1.6500000000000057,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 10:11:24,114.35,2022-11-03 10:11:25,113.35,1,LONG,-1.0,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 10:11:24,187.2,2022-11-03 10:11:25,188.15,1,LONG,0.950000000000017,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 10:11:25,74.1,2022-11-03 10:11:42,72.2,1,LONG,-1.8999999999999915,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 10:11:25,249.4,2022-11-03 10:11:42,253.85,1,LONG,4.449999999999989,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 10:11:42,108.95,2022-11-03 10:13:30,111.05,1,LONG,2.0999999999999943,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 10:11:42,191.45,2022-11-03 10:13:30,186.95,1,LONG,-4.5,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 10:13:30,72.15,2022-11-03 10:13:33,71.7,1,LONG,-0.45000000000000284,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 10:13:30,248.8,2022-11-03 10:13:33,251.1,1,LONG,2.299999999999983,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 10:13:33,110.55,2022-11-03 10:13:35,110.0,1,LONG,-0.5499999999999972,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 10:13:33,189.3,2022-11-03 10:13:35,188.2,1,LONG,-1.1000000000000227,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 10:13:35,71.7,2022-11-03 10:13:38,71.5,1,LONG,-0.20000000000000284,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 10:13:35,250.4,2022-11-03 10:13:38,249.05,1,LONG,-1.3499999999999943,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 10:13:38,109.85,2022-11-03 10:13:42,113.3,1,LONG,3.450000000000003,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 10:13:38,188.25,2022-11-03 10:13:42,185.45,1,LONG,-2.8000000000000114,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 10:13:42,73.35,2022-11-03 10:21:11,74.1,1,LONG,0.75,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 10:13:42,246.0,2022-11-03 10:21:11,236.65,1,LONG,-9.349999999999994,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 10:21:11,114.5,2022-11-03 10:21:59,119.0,1,LONG,4.5,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 10:21:11,178.0,2022-11-03 10:21:59,172.8,1,LONG,-5.199999999999989,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 10:21:59,75.6,2022-11-03 11:00:55,50.7,1,LONG,-24.89999999999999,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 10:21:59,224.55,2022-11-03 11:00:55,238.7,1,LONG,14.149999999999977,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 11:00:55,86.85,2022-11-03 11:03:49,86.55,1,LONG,-0.29999999999999716,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 11:00:55,176.75,2022-11-03 11:03:49,168.05,1,LONG,-8.699999999999989,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:03:49,50.75,2022-11-03 11:03:55,49.65,1,LONG,-1.1000000000000014,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:03:49,232.15,2022-11-03 11:03:55,237.35,1,LONG,5.199999999999989,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 11:03:55,85.8,2022-11-03 11:05:12,85.8,1,LONG,0.0,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 11:03:55,171.0,2022-11-03 11:05:12,169.7,1,LONG,-1.3000000000000114,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:05:12,50.1,2022-11-03 11:05:15,49.65,1,LONG,-0.45000000000000284,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:05:12,233.05,2022-11-03 11:05:15,234.55,1,LONG,1.5,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 11:05:15,85.3,2022-11-03 11:05:29,84.3,1,LONG,-1.0,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 11:05:15,170.65,2022-11-03 11:05:29,171.1,1,LONG,0.44999999999998863,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:05:29,49.0,2022-11-03 11:05:32,48.15,1,LONG,-0.8500000000000014,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:05:29,235.75,2022-11-03 11:05:32,238.15,1,LONG,2.4000000000000057,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 11:05:32,83.5,2022-11-03 11:06:09,85.9,1,LONG,2.4000000000000057,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 11:05:32,173.0,2022-11-03 11:06:09,169.6,1,LONG,-3.4000000000000057,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:06:09,50.4,2022-11-03 11:06:16,50.7,1,LONG,0.30000000000000426,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:06:09,234.1,2022-11-03 11:06:16,231.8,1,LONG,-2.299999999999983,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 11:06:16,87.3,2022-11-03 11:06:17,87.7,1,LONG,0.4000000000000057,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 11:06:16,168.0,2022-11-03 11:06:17,168.3,1,LONG,0.30000000000001137,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:06:17,51.3,2022-11-03 11:06:27,49.45,1,LONG,-1.8499999999999943,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:06:17,231.8,2022-11-03 11:06:27,236.25,1,LONG,4.449999999999989,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 11:06:27,84.9,2022-11-03 11:11:21,83.95,1,LONG,-0.9500000000000028,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 11:06:27,171.6,2022-11-03 11:11:21,165.85,1,LONG,-5.75,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:11:21,47.95,2022-11-03 11:11:31,47.55,1,LONG,-0.4000000000000057,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:11:21,231.6,2022-11-03 11:11:31,233.2,1,LONG,1.5999999999999943,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 11:11:31,83.3,2022-11-03 11:11:36,83.9,1,LONG,0.6000000000000085,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 11:11:31,167.1,2022-11-03 11:11:36,167.2,1,LONG,0.09999999999999432,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:11:36,47.8,2022-11-03 11:11:46,46.65,1,LONG,-1.1499999999999986,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:11:36,231.25,2022-11-03 11:11:46,235.0,1,LONG,3.75,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 11:11:46,82.05,2022-11-03 11:12:12,82.75,1,LONG,0.7000000000000028,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 11:11:46,169.95,2022-11-03 11:12:12,168.4,1,LONG,-1.549999999999983,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:12:12,47.2,2022-11-03 11:12:15,46.1,1,LONG,-1.1000000000000014,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:12:12,232.8,2022-11-03 11:12:15,235.3,1,LONG,2.5,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 11:12:15,81.25,2022-11-03 11:12:25,83.05,1,LONG,1.7999999999999972,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 11:12:15,170.0,2022-11-03 11:12:25,166.8,1,LONG,-3.1999999999999886,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:12:25,47.5,2022-11-03 11:12:32,45.95,1,LONG,-1.5499999999999972,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:12:25,231.05,2022-11-03 11:12:32,234.35,1,LONG,3.299999999999983,rotate_exit
BANKNIFTY22110341400CE,2022-11-03 11:12:32,81.85,2022-11-03 11:12:54,83.65,1,LONG,1.8000000000000114,rotate_exit
BANKNIFTY22110341400PE,2022-11-03 11:12:32,168.9,2022-11-03 11:12:54,164.55,1,LONG,-4.349999999999994,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:12:54,47.6,2022-11-03 11:15:18,83.15,1,LONG,35.550000000000004,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:12:54,229.2,2022-11-03 11:15:18,154.6,1,LONG,-74.6,rotate_exit
BANKNIFTY22110341600CE,2022-11-03 11:15:18,46.95,2022-11-03 11:15:48,41.05,1,LONG,-5.900000000000006,rotate_exit
BANKNIFTY22110341600PE,2022-11-03 11:15:18,220.25,2022-11-03 11:15:48,224.5,1,LONG,4.25,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:15:48,75.7,2022-11-03 11:15:52,79.0,1,LONG,3.299999999999997,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:15:48,159.55,2022-11-03 11:15:52,156.95,1,LONG,-2.6000000000000227,rotate_exit
BANKNIFTY22110341600CE,2022-11-03 11:15:52,42.95,2022-11-03 11:15:53,43.25,1,LONG,0.29999999999999716,rotate_exit
BANKNIFTY22110341600PE,2022-11-03 11:15:52,220.85,2022-11-03 11:15:53,221.6,1,LONG,0.75,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:15:53,79.0,2022-11-03 11:15:57,77.4,1,LONG,-1.5999999999999943,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:15:53,155.7,2022-11-03 11:15:57,159.55,1,LONG,3.8500000000000227,rotate_exit
BANKNIFTY22110341600CE,2022-11-03 11:15:57,42.75,2022-11-03 11:15:58,42.7,1,LONG,-0.04999999999999716,rotate_exit
BANKNIFTY22110341600PE,2022-11-03 11:15:57,223.45,2022-11-03 11:15:58,222.8,1,LONG,-0.6499999999999773,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:15:58,79.05,2022-11-03 11:16:00,77.45,1,LONG,-1.5999999999999943,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:15:58,158.2,2022-11-03 11:16:00,159.65,1,LONG,1.450000000000017,rotate_exit
BANKNIFTY22110341600CE,2022-11-03 11:16:00,42.25,2022-11-03 11:16:13,41.5,1,LONG,-0.75,rotate_exit
BANKNIFTY22110341600PE,2022-11-03 11:16:00,224.45,2022-11-03 11:16:13,224.65,1,LONG,0.20000000000001705,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:16:13,75.4,2022-11-03 11:16:15,76.1,1,LONG,0.6999999999999886,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:16:13,159.3,2022-11-03 11:16:15,160.9,1,LONG,1.5999999999999943,rotate_exit
BANKNIFTY22110341600CE,2022-11-03 11:16:15,41.2,2022-11-03 11:16:17,41.5,1,LONG,0.29999999999999716,rotate_exit
BANKNIFTY22110341600PE,2022-11-03 11:16:15,226.1,2022-11-03 11:16:17,225.15,1,LONG,-0.9499999999999886,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:16:17,76.55,2022-11-03 11:16:22,79.0,1,LONG,2.450000000000003,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:16:17,160.65,2022-11-03 11:16:22,157.8,1,LONG,-2.8499999999999943,rotate_exit
BANKNIFTY22110341600CE,2022-11-03 11:16:22,43.0,2022-11-03 11:16:23,41.9,1,LONG,-1.1000000000000014,rotate_exit
BANKNIFTY22110341600PE,2022-11-03 11:16:22,222.95,2022-11-03 11:16:23,225.95,1,LONG,3.0,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:16:23,77.55,2022-11-03 11:16:59,81.1,1,LONG,3.549999999999997,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:16:23,159.35,2022-11-03 11:16:59,155.3,1,LONG,-4.049999999999983,rotate_exit
BANKNIFTY22110341600CE,2022-11-03 11:16:59,44.9,2022-11-03 11:18:07,42.55,1,LONG,-2.3500000000000014,rotate_exit
BANKNIFTY22110341600PE,2022-11-03 11:16:59,218.8,2022-11-03 11:18:07,222.5,1,LONG,3.6999999999999886,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:18:07,77.55,2022-11-03 11:19:37,83.8,1,LONG,6.25,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:18:07,157.7,2022-11-03 11:19:37,155.25,1,LONG,-2.4499999999999886,rotate_exit
BANKNIFTY22110341600CE,2022-11-03 11:19:37,46.55,2022-11-03 11:19:39,46.2,1,LONG,-0.3499999999999943,rotate_exit
BANKNIFTY22110341600PE,2022-11-03 11:19:37,218.05,2022-11-03 11:19:39,218.25,1,LONG,0.19999999999998863,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:19:39,82.9,2022-11-03 11:19:52,84.0,1,LONG,1.0999999999999943,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:19:39,155.1,2022-11-03 11:19:52,154.45,1,LONG,-0.6500000000000057,rotate_exit
BANKNIFTY22110341600CE,2022-11-03 11:19:52,47.45,2022-11-03 11:19:53,47.5,1,LONG,0.04999999999999716,rotate_exit
BANKNIFTY22110341600PE,2022-11-03 11:19:52,217.7,2022-11-03 11:19:53,217.8,1,LONG,0.10000000000002274,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:19:53,84.85,2022-11-03 11:19:57,84.1,1,LONG,-0.75,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:19:53,154.8,2022-11-03 11:19:57,155.85,1,LONG,1.049999999999983,rotate_exit
BANKNIFTY22110341600CE,2022-11-03 11:19:57,46.85,2022-11-03 11:19:58,47.35,1,LONG,0.5,rotate_exit
BANKNIFTY22110341600PE,2022-11-03 11:19:57,218.65,2022-11-03 11:19:58,218.2,1,LONG,-0.45000000000001705,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:19:58,84.45,2022-11-03 11:20:02,82.05,1,LONG,-2.4000000000000057,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:19:58,154.55,2022-11-03 11:20:02,156.6,1,LONG,2.049999999999983,rotate_exit
BANKNIFTY22110341600CE,2022-11-03 11:20:02,45.95,2022-11-03 11:20:03,47.35,1,LONG,1.3999999999999986,rotate_exit
BANKNIFTY22110341600PE,2022-11-03 11:20:02,219.8,2022-11-03 11:20:03,217.5,1,LONG,-2.3000000000000114,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:20:03,83.9,2022-11-03 11:20:05,84.85,1,LONG,0.9499999999999886,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:20:03,153.65,2022-11-03 11:20:05,153.0,1,LONG,-0.6500000000000057,rotate_exit
BANKNIFTY22110341600CE,2022-11-03 11:20:05,47.55,2022-11-03 11:20:22,43.1,1,LONG,-4.449999999999996,rotate_exit
BANKNIFTY22110341600PE,2022-11-03 11:20:05,215.9,2022-11-03 11:20:22,225.05,1,LONG,9.150000000000006,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:20:22,78.2,2022-11-03 11:21:15,79.4,1,LONG,1.2000000000000028,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:20:22,160.35,2022-11-03 11:21:15,155.3,1,LONG,-5.049999999999983,rotate_exit
BANKNIFTY22110341600CE,2022-11-03 11:21:15,43.45,2022-11-03 11:21:16,43.75,1,LONG,0.29999999999999716,rotate_exit
BANKNIFTY22110341600PE,2022-11-03 11:21:15,219.35,2022-11-03 11:21:16,219.7,1,LONG,0.3499999999999943,rotate_exit
BANKNIFTY22110341500CE,2022-11-03 11:21:16,80.4,2022-11-03 11:21:19,80.75,1,LONG,0.3499999999999943,rotate_exit
BANKNIFTY22110341500PE,2022-11-03 11:21:16,155.5,2022-11-03 11:21:19,154.7,1,LONG,-0.8000000000000114,rotate_exit
BANKNIFTY22110341600CE,2022-11-03 11:21:19,43.85,2022-11-03 11:21:21,44.2,1,LONG,0.3500000000000014,rotate_exit
BANKNIFTY22110341600PE,2022-11-03 11:21:19,218.6,2022-11-03 11:21:21,219.45,1,LONG,0.8499999999999943,rotate_exit
